smiles,QED_default,QED_wights_max,QED_wights_mean,QED_wights_none,SA_score
Clc1c(NC2=NCCN2)ccc2nccnc12,0.8045636445252429,0.7961003614773546,0.8045636445252429,0.8379153769464177,2.7975148895328648
Cc1c(NC2=NCCN2)ccc2nccnc12,0.770717749999971,0.7647628974766176,0.770717749999971,0.809371627858943,2.7083705818405566
Clc1cnc2ccc(NC3=NCCN3)cc2n1,0.8045636445252429,0.7961003614773546,0.8045636445252429,0.8379153769464177,2.660939197225172
C#CC(O)(/C=C/Br)CC,0.6547393097005573,0.6673515971001794,0.6547393097005573,0.5815648162668121,4.795102315603109
C#CC(O)(/C=C/N)CC,0.5189374385910122,0.5246804865150264,0.5189374385910122,0.5925918315382308,4.874892282158293
N#CC1(OC(N)=O)CCCCC1,0.6408039702401456,0.6555732172287323,0.6408039702401456,0.6927077785870875,3.0281569460232216
C=CC1(OC(N)=O)CCCCC1,0.6423374199283921,0.6379300043993509,0.6423374199283921,0.7116153193056087,3.2841681348344105
C#CC1(OC(N)=O)[CH]CCCC1,0.5955083372447036,0.5941034546196194,0.5955083372447036,0.6688101384409674,4.433222254704818
C#CC1(OC(N)=S)CCCCC1,0.4949814615699113,0.4509053414213523,0.4949814615699113,0.6134630944039794,3.474393309659586
C=CCN(C)Cc1ccccc1,0.6123980058690628,0.6140689657880887,0.6123980058690628,0.511492983226233,1.7599293442132673
C#CCNCc1ccccc1,0.5006187627510804,0.46071283314494005,0.5006187627510804,0.4912030178953298,1.8939512978356916
C/C(=C\c1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.5555531511632428,0.6106400516862949,0.5555531511632428,0.5140622160092312,2.043039876798506
c1ccc(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,0.5756715777734261,0.6215288698404056,0.5756715777734261,0.5379483745564035,1.80942073147585
CC(C)(C)Oc1ccc(/C=C/CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,0.4296793126244778,0.4850224904192053,0.4296793126244778,0.43429109569117724,2.2622857569365813
CC(=O)Nc1ccccc1/C=C/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.5743583590535918,0.6147841488135368,0.5743583590535918,0.6098844350997542,2.2366972579442184
c1ccc(COCCOCC2CO2)c(COCCOCC2CO2)c1,0.37883792679249445,0.33676549076027074,0.37883792679249445,0.4769412320413241,3.2371730028326278
CC(COCCOCC1CO1)OCCOCC1CO1,0.3545864311308259,0.3276961894074122,0.3545864311308259,0.4375969842429833,3.6682704699786193
c1ccc(COCCOCC2CO2)cc1,0.503697906887872,0.4464295964304674,0.503697906887872,0.625216803653973,2.3310729030099875
C[C@@H](COCCOCC1CO1)OCCOCC1CO1,0.3545864311308259,0.3276961894074122,0.3545864311308259,0.4375969842429833,3.6682704699786193
C/C(=N\O)c1ccc(OCC(=O)N2CCOCC2)cc1,0.5088101826138829,0.41219115211310725,0.5088101826138829,0.6700236030754078,2.032723082840832
C=C(O)c1ccc(OCC(=O)N2CCCCC2)cc1,0.8475194476276043,0.8201694720891652,0.8475194476276043,0.8983995293755148,1.9817874050629776
CO/N=C(\C)c1ccc(OCC(=O)N2CCCCC2)cc1,0.6180283789042165,0.5441575943789376,0.6180283789042165,0.74589654662916,2.014945158893708
CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,0.7811254637411937,0.7521745840428037,0.7811254637411937,0.8401789265321578,1.6464386871142622
C/C(O)=C(\C#N)C(=O)Nc1ccc(Cl)cc1,0.470998469671006,0.37757747673988334,0.470998469671006,0.6433175344205688,2.1218146649726624
C/C(O)=C(\C#N)C(=O)Nc1ccc([N+](=O)[O-])cc1,0.2778952054255083,0.18408974010700588,0.2778952054255083,0.4441069517636287,2.25907504137653
C/C(O)=C(\C#N)C(=O)Nc1ccc(OC(F)(F)F)cc1,0.5082263835250411,0.4082436181656069,0.5082263835250411,0.666727196219032,2.3240754470605225
C/C(O)=C(\C#N)C(=O)Nc1ccc(Cl)c(Cl)c1,0.49212262941695517,0.39454019793973,0.49212262941695517,0.6642218971739156,2.2518727356867103
C=C/C=C/C(=O)N(CC)c1ccccc1C,0.5580126708552626,0.5045916202273312,0.5580126708552626,0.5548070316729282,2.480677845977702
CCN(C(=O)/C=C/CCl)c1ccccc1OC,0.5965912996925556,0.5273539989017055,0.5965912996925556,0.7051947867004299,2.420140558927301
COc1ccccc1N(C)C(=O)/C=C/CCl,0.5967774703953947,0.527848764564081,0.5967774703953947,0.7053027822330836,2.4142918319916884
COc1ccccc1N(C=O)CC/C=C/C(=O)O,0.5895345518462376,0.5244272633071392,0.5895345518462376,0.7090977987476588,2.6244009644534536
C[C@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,0.45858644718516034,0.5008030690522929,0.45858644718516034,0.3778190611347744,3.3094705586818858
C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CNC(=O)CN,0.30446746464709135,0.3441736484746722,0.30446746464709135,0.22976886503396127,3.353101059543727
C[C@@]12C(=O)OC(=O)[C@@]1(C)[C@H]1CC[C@@H]2O1,0.42124595946297344,0.3849352669820814,0.42124595946297344,0.5352787861826659,5.2108239484332035
C[C@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,0.42124595946297344,0.3849352669820814,0.42124595946297344,0.5352787861826659,5.2108239484332035
C[C@@]12C(=O)OC(=O)[C@@H]1[C@H]1CC[C@@H]2O1,0.3978785634482229,0.3661800704914941,0.3978785634482229,0.5092134100140449,5.1424161087013065
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@@H]1CC[C@H]2O1,0.42124595946297344,0.3849352669820814,0.42124595946297344,0.5352787861826659,5.2108239484332035
C[C@H](Cc1ccccc1)N(C)Cc1ccccc1,0.7678129737095624,0.7858422575659406,0.7678129737095624,0.5968573214554597,2.0047560708757715
COc1ccccc1C[C@@H](C)N(C)Cc1ccccc1,0.7914658666587774,0.7892851408436502,0.7914658666587774,0.7586523237090798,2.175144372383672
Cc1ccccc1C[C@@H](C)N(C)Cc1ccccc1,0.7764963990625522,0.7968283428788384,0.7764963990625522,0.5999540552201833,2.169382783674644
COc1cccc(C[C@@H](C)N(C)Cc2ccccc2)c1,0.7914658666587774,0.7892851408436502,0.7914658666587774,0.7586523237090798,2.155354088982861
C[C@@H](Oc1cc(-c2cnn(C3CCN(S(C)(=O)=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.4652091346839588,0.4879905427814716,0.4652091346839588,0.4803550528878591,3.366280726353833
C[C@@H](Oc1cc(-c2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.35609578633304995,0.40253909384510655,0.35609578633304995,0.36688547284013623,3.365385535901048
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.533055458733566,0.5573792919534921,0.533055458733566,0.5645472469119494,3.3425385516213506
C[C@@H](Oc1cc(-c2cnn(C3CCN(C(=O)N(C)C)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.4525214072003858,0.4828178549373784,0.4525214072003858,0.4863898770380226,3.4000655080147935
C[C@@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H](C)N1,0.8800490602989308,0.8718167188504292,0.8800490602989308,0.8715266210781152,3.388186546377776
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O,0.8826859137076727,0.876381102154845,0.8826859137076727,0.8711895486745936,2.6067870221298204
Nc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,0.7101958459706585,0.6901388970142937,0.7101958459706585,0.6938736967416113,2.794114213190637
COc1ccc(OC2CCN(c3ccc(OC[C@@]4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)cc1,0.3512094451908733,0.335031982962703,0.3512094451908733,0.37007927581762773,3.2175935236553723
Cc1cc(OC2CCN(c3ccc(OC[C@@]4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)ccc1OC(F)(F)F,0.2770779151626174,0.2726080643338736,0.2770779151626174,0.30031071300366313,3.4824529308408065
Cc1ccc(OC2CCN(c3ccc(OC[C@@]4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)cc1,0.37849725768810055,0.3593738926313403,0.37849725768810055,0.4212716923574382,3.2185504113800523
C[C@@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0.2951204363925523,0.28719942880677746,0.2951204363925523,0.31847521304769694,3.3877851916523367
CC(N)[C@H](O)c1cccc(O)c1,0.6092207315266323,0.6064797992482457,0.6092207315266323,0.6747918851631798,2.8323036833273694
COc1cccc([C@@H](C)N)c1,0.6980252576043929,0.6977263166446035,0.6980252576043929,0.7497050203057906,2.013926484139665
C[C@@H](N)[C@H](O)c1cccc(O)c1,0.6092207315266323,0.6064797992482457,0.6092207315266323,0.6747918851631798,2.8323036833273694
COc1cccc([C@H](C)N)c1,0.6980252576043929,0.6977263166446035,0.6980252576043929,0.7497050203057906,2.013926484139665
CC(=O)c1ccc(OCc2cccc(F)c2)cc1,0.7678733245220283,0.7405554492064497,0.7678733245220283,0.8009673574636559,1.4975946115122785
